country,age,sex,score
US,20s,f,85.0590491046508
GB,20s,f,77.2647395375229
AU,20s,f,88.9746966017854
US,20s,f,91.1790368901122
US,20s,f,84.3789782995979
US,20s,f,94.4374842990544
US,20s,f,84.7326848833334
US,20s,f,81.4974710522663
US,20s,f,79.4714409015363
US,20s,f,76.7876325263863
US,20s,f,74.279233706849
CA,20s,f,79.3536810825268
US,20s,f,87.2964100446552
US,20s,f,68.1465795352345
CA,20s,f,82.9754633562905
US,20s,f,83.3022689097561
CA,20s,f,82.3589080146381
US,20s,f,81.5977289718354
US,20s,f,85.1600524481563
GB,20s,f,76.8362444071543
US,20s,f,73.2250460201786
US,20s,f,83.8832215694267
US,20s,f,69.9306223364103
US,20s,f,77.7630585290137
CA,20s,f,76.4306571955482
US,20s,f,77.1355645642394
US,20s,f,89.3396040848789
US,20s,f,80.189244165307
CA,20s,f,85.5759844893501
US,20s,f,78.7277538151968
US,20s,f,77.1927858037608
US,20s,f,85.3712519675139
US,20s,f,72.4999660537356
US,20s,f,82.3814852961472
GB,20s,f,94.1441042340427
GB,20s,f,91.1392626729572
AU,20s,f,77.3157847069559
US,20s,f,90.7017152357314
US,20s,f,92.1091126167171
US,20s,f,89.7724280211454
GB,20s,f,77.2554785722778
US,20s,f,83.6231377685354
US,20s,f,81.5050162020184
US,20s,f,82.3997335419768
US,20s,f,82.5002874292079
US,20s,f,72.0768709977468
US,20s,f,90.867309485163
US,20s,f,81.015612876841
US,20s,f,77.9523121459143
CA,20s,f,86.8103034616936
US,20s,f,91.1168193799399
US,20s,f,82.5125909809555
US,20s,f,81.8142353157912
US,20s,f,87.9440620718967
US,20s,f,92.086014870022
US,20s,f,75.8247306659108
CA,20s,f,77.8237970102401
GB,20s,f,85.2075000426599
US,20s,f,77.2625702122847
US,20s,f,80.1756647282413
US,20s,f,89.1878899053803
US,20s,f,88.0681440090051
CA,20s,f,82.2540007442946
US,20s,f,91.1048976904047
US,20s,f,90.048057541606
AU,20s,f,85.381220999573
US,20s,f,76.856463154157
US,20s,f,92.8277384985926
AU,20s,f,82.7422806582901
US,20s,f,88.545338877122
US,20s,f,75.3005166848501
US,20s,f,90.6779607530639
US,20s,f,90.8297999540255
US,20s,f,89.4527946809484
US,20s,f,80.6534678630886
GB,20s,f,84.7795113765945
US,20s,f,84.3783887191897
US,20s,f,91.5621733625552
US,20s,f,77.1557669909227
US,20s,f,86.0527159758411
GB,20s,f,89.1438100830696
US,20s,f,85.1434423787785
NZ,20s,f,71.9681669913587
US,20s,f,84.4239985171173
US,20s,f,92.6500371657312
US,20s,f,84.635194058397
GB,20s,f,79.0727767915953
AU,20s,f,87.8878499758208
US,20s,f,83.5390419167327
US,20s,f,89.9601310480475
US,20s,f,90.7210789088692
US,20s,f,85.1836749308166
GB,20s,f,79.0485361590981
US,20s,f,90.9497338409502
US,20s,f,79.2665837066514
US,20s,f,90.5563153919675
US,20s,f,76.2962266980183
US,20s,f,80.3157149148839
CA,20s,f,92.582754821827
US,20s,f,84.5714433207398
US,20s,f,81.2099699019676
CA,20s,f,88.9785807757151
US,20s,f,79.4898812969526
CA,20s,f,77.3655612553869
GB,20s,f,85.7933710761634
US,20s,f,86.3381802281808
US,20s,f,89.2148565678369
US,20s,f,96.7479957946731
US,20s,f,88.6553011657227
US,20s,f,82.7913238533906
US,20s,f,84.9034604572114
US,20s,f,82.8838349985225
GB,20s,f,84.2409175377162
AU,20s,f,92.4833280411327
GB,20s,f,86.8491328986628
CA,20s,f,90.0123979208902
US,20s,f,84.6591559283081
US,20s,f,76.5677705673235
US,20s,f,85.5610032521543
US,20s,f,94.8915350738735
US,20s,f,79.4716224429153
US,20s,f,88.9022525156006
AU,20s,f,83.7721832628761
CA,20s,f,84.2364503868989
AU,20s,f,77.4993692302988
US,20s,f,80.1246203570848
US,20s,f,87.6719340499091
US,20s,f,85.9508590772748
US,20s,f,92.0807386720775
US,20s,f,68.849050821293
GB,20s,f,89.0443195843892
GB,20s,f,85.8693407648908
GB,20s,f,89.5506676818643
US,20s,f,73.1689843393508
US,20s,f,79.7427057599028
US,20s,f,87.1225747734397
US,20s,f,64.6367972805386
CA,20s,f,85.4917179726596
GB,20s,f,84.706191237395
AU,20s,f,80.5009653703088
US,20s,f,81.7976834873358
US,20s,f,83.8318923931746
US,20s,f,86.8766101930911
US,20s,f,74.7009314241864
US,20s,f,85.9339062673306
US,20s,f,84.0059572121217
US,20s,f,87.8537525278738
US,20s,f,78.4731114194507
US,20s,f,75.3114176293214
GB,20s,f,70.6202801494371
US,20s,f,90.9274723336455
US,20s,f,94.0570921786795
US,20s,f,82.3306928078333
US,20s,f,85.9227109678267
US,20s,f,90.4585221782327
US,20s,f,73.253364506222
US,20s,f,78.6292779658522
US,20s,f,91.3062775008647
US,20s,f,78.135505815347
US,20s,f,80.6066611870414
US,20s,f,86.0576516505153
US,20s,f,79.0727676735038
GB,20s,f,88.7539988572133
GB,20s,f,86.2974992687149
US,20s,f,79.0408922093255
CA,20s,f,79.8779074989614
GB,20s,f,77.6308503179323
US,20s,f,81.1584947941204
US,20s,f,72.5913236538569
US,20s,f,83.0102032139188
AU,20s,f,81.1484531632492
US,20s,f,88.8752332932892
US,20s,f,82.9747894335361
GB,20s,f,82.5889004305715
US,20s,f,81.1953500112785
CA,20s,f,77.842232868785
US,20s,f,87.5779390955965
US,20s,f,86.7701147206216
US,20s,f,80.2556185495286
US,20s,f,86.5506433815296
US,20s,f,86.5420941385396
US,20s,f,76.140365359329
US,20s,f,75.7704448132288
US,20s,f,67.5357202688853
US,20s,f,92.2791193333632
US,20s,f,86.9574395496221
US,20s,f,78.6990002906393
US,20s,f,84.0560039682757
GB,20s,f,91.6811131827888
US,20s,f,89.0035124307144
GB,20s,f,87.6781854545698
US,20s,f,81.8280464659134
US,20s,f,84.9460828073677
US,20s,f,88.6095633907687
CA,20s,f,77.524758467362
US,20s,f,86.9168408650218
US,20s,f,79.5316665743788
US,20s,f,78.4483391702885
US,20s,f,86.6330747270868
US,20s,f,83.2368982157537
GB,20s,f,79.5252517486612
CA,20s,f,84.9906935755696
US,20s,f,80.1113342156722
GB,20s,f,79.5211651850314
CA,20s,f,85.9274726715826
GB,20s,f,73.1834783440544
CA,20s,f,84.0493968044895
GB,20s,f,90.1346319975952
US,20s,f,84.7690013459041
US,20s,f,79.4825874978588
US,20s,f,86.6712498123802
US,20s,f,81.3413040091594
US,20s,f,80.1738346971217
US,20s,f,73.8693837209472
US,20s,f,81.5022214537575
GB,20s,f,84.6862414142206
US,20s,f,86.4944980878915
US,20s,f,72.3558357074147
US,20s,f,74.1122081875801
US,20s,f,79.1145037504889
US,20s,f,77.9917703320583
US,20s,f,85.8884688799402
CA,20s,f,94.7420558315657
US,20s,f,80.8178558324774
US,20s,f,77.7539915094773
US,20s,f,73.4828944717135
CA,20s,f,85.3197153568977
US,20s,f,63.6438320080439
US,20s,f,73.080095293976
US,20s,f,76.0579571482681
US,20s,f,91.4103102914634
US,20s,f,78.47941751991
US,20s,f,71.030583410036
US,20s,f,89.3547444989617
US,20s,f,91.0682046427004
US,20s,f,75.8162050729706
CA,20s,f,84.3980700531531
US,20s,f,93.7093512753823
CA,20s,f,84.8977206008775
US,20s,f,80.3675368960415
US,20s,f,85.3281701981489
US,20s,f,74.1139658859798
US,20s,f,90.8239648189573
US,20s,f,92.8092158931707
US,20s,f,74.4086235052063
US,20s,f,82.0222570807562
US,20s,f,87.8540661629467
US,20s,f,88.6461588986484
US,20s,f,64.5149304043679
US,20s,f,85.0419232000907
US,20s,f,86.8945402448021
US,20s,f,84.6376013188135
US,20s,f,83.2283906483402
US,20s,f,78.6792262767752
US,20s,f,76.5178265670935
US,20s,f,75.8270980435468
US,20s,f,71.3499988296202
US,20s,f,93.8533777293439
US,20s,f,91.3442997232778
US,20s,f,80.5844089548503
US,20s,f,79.4069191529637
US,20s,f,87.39938011526
US,20s,f,88.6838024010926
US,20s,f,87.6479076842467
US,20s,f,80.4506637532974
US,20s,f,68.8159482110114
GB,20s,f,75.3115151609693
US,20s,f,74.0996981660525
US,20s,f,74.771086836145
NZ,20s,f,86.3032692245075
US,20s,f,90.7226049241477
GB,20s,f,84.4275240492563
US,20s,f,92.337485283081
GB,20s,f,74.4057468360379
US,20s,f,80.6891309607419
US,20s,f,89.5723446715801
US,20s,f,88.2577356483255
US,20s,f,75.3484479728199
GB,20s,f,79.8843859207063
US,20s,f,80.8774880067046
US,20s,f,82.7123437520294
AU,20s,f,84.9175564501257
US,20s,f,74.6484430063338
US,20s,f,70.9493694560868
US,20s,f,80.3854886974607
US,20s,f,88.2144054658489
CA,20s,f,79.8160559364728
US,20s,f,82.711968251637
US,20s,f,79.6889558323615
US,20s,f,86.5356769811894
US,20s,f,93.298794742718
US,20s,f,84.1196293334222
US,20s,f,83.9103393434059
US,20s,f,86.1502349154935
AU,20s,f,81.0092643346815
US,20s,f,75.5083324653762
US,20s,f,85.3180533452403
US,20s,f,76.4642787121591
US,20s,f,83.9689888370534
US,20s,f,82.070677044491
US,20s,f,90.9624548895018
GB,20s,f,79.4908570391791
GB,20s,f,85.4061275132976
US,20s,f,85.5728578798118
US,20s,f,91.9459186638484
US,20s,f,80.3894511468354
GB,20s,f,80.2299614729626
US,20s,f,67.5881260562511
AU,20s,f,82.2306687278407
US,20s,f,90.0577888915515
US,20s,f,77.8828866425015
NZ,20s,f,84.0867643200216
CA,20s,f,88.4908667976214
CA,20s,f,83.7868500367871
US,20s,f,88.690041484577307
CA,20s,f,71.1392848264603
US,20s,f,83.3361845552212
AU,20s,f,86.5422075836077
US,20s,f,73.7949734642392
AU,20s,f,76.6575419477054
US,20s,f,71.9189323484898
US,20s,f,85.7634390393893
US,20s,f,83.4391596061843
US,20s,f,81.993995105759
US,20s,f,83.6764591967776
CA,20s,f,78.4953290862696
US,20s,f,73.6414923554375
GB,20s,f,86.723984928713
US,20s,f,75.8532460246767
US,20s,f,82.5447589857504
GB,20s,f,71.8844506712187
US,20s,f,77.2226791296686
AU,20s,f,77.3984411997454
CA,20s,f,78.0331425013996
US,20s,f,83.6684226546259
US,20s,f,72.0636363185587
US,20s,f,73.3998505132539
US,20s,f,54.5736378502278
US,20s,f,89.4722729943515
US,20s,f,78.7872976490429
US,20s,f,82.3640041674177
US,20s,f,59.1198470620882
CA,20s,f,75.8291101992308
US,20s,f,81.53975221018
US,20s,f,76.9398476396288
GB,20s,f,84.9097422279772
US,20s,f,84.8112874320664
US,20s,f,74.711672110217
GB,20s,f,77.0192680525638
CA,20s,f,79.9935055985337
GB,20s,f,89.8253191872278
US,20s,f,63.1845936179161
GB,20s,f,92.7563302717837
US,20s,f,76.9825729585829
US,20s,f,79.1422800293991
US,20s,f,77.1545812842392
CA,20s,f,80.503441881211
US,20s,f,86.3343315664679
US,20s,f,77.1608598175503
CA,20s,f,85.0768557699796
US,20s,f,81.2354525994687
US,20s,f,72.3726980033375
GB,20s,f,80.0298888591074
US,20s,f,80.2324181511289
AU,20s,f,77.9977313819386
GB,20s,f,85.8574272987122
US,20s,f,73.0221494322731
US,20s,f,75.8369929733731
US,20s,f,82.3166328970165
US,20s,f,85.829068930997
US,20s,f,90.7541075532901
AU,20s,f,79.5765751351913
US,20s,f,83.4692684578754
AU,20s,f,79.2044716931525
US,20s,f,83.9250409482269
US,20s,f,77.8837745920533
US,20s,f,93.7373624970427
US,20s,f,82.4477430787824
US,20s,f,82.6395406653838
US,20s,f,71.6638308195841
US,20s,f,74.2299046544802
US,20s,f,85.7209132075132
AU,20s,f,67.5807559774036
US,20s,f,74.4447121130569
AU,20s,f,88.6632047238804
US,20s,f,89.1541539203553
US,20s,f,73.7515938069139
US,20s,f,83.6479631208238
AU,20s,f,70.496140278521
US,20s,f,83.0408301381838
US,20s,f,78.2780478398005
US,20s,f,83.4100429367806
US,20s,f,78.4532158768603
AU,20s,f,89.0093944368086
US,20s,f,78.1783530045123
GB,20s,f,89.7368319864784
GB,20s,f,82.3884054929728
CA,20s,f,79.5766252181714
US,20s,f,72.4649366168749
US,20s,f,79.0083192288876
US,20s,f,72.4847871987593
GB,20s,f,71.7971870586986
CA,20s,f,82.9008653893003
US,20s,f,80.6487848339159
AU,20s,f,74.2913589768466
US,20s,f,93.3680603458058
GB,20s,f,82.8457440914852
AU,20s,f,88.4520262302387
US,20s,f,85.6912578323058
US,20s,f,85.5427598004185
GB,20s,f,76.4584412266101
AU,20s,f,89.6715050319298
GB,20s,f,85.9688393594254
US,20s,f,84.0471949339623
AU,20s,f,76.7351912955443
US,20s,f,87.0791843027941
US,20s,f,81.0865771646301
US,20s,f,87.0027068359334
US,20s,f,84.1464012506462
GB,20s,f,86.3822831988468
US,20s,f,89.4136414330985
US,20s,f,94.2916220081748
US,20s,f,81.1352524729002
US,20s,f,83.3055819894764
CA,20s,f,79.5529765209981
GB,20s,f,74.740852167209
US,20s,f,87.4943717515894
US,20s,f,85.3728806245185
US,20s,f,82.9260435842332
US,20s,f,79.7803871333599
GB,20s,f,81.4364474621557
US,20s,f,83.7181974823276
US,20s,f,79.6833198517561
US,20s,f,82.6846810412549
US,20s,f,75.5860055841151
US,20s,f,86.2226049737295
US,20s,f,85.0044183743497
US,20s,f,70.1954420123782
US,20s,f,84.7757456868532
US,20s,f,62.2212158782142
US,20s,f,76.6754200770741
US,20s,f,77.3653250897215
US,20s,f,73.8995173502536
AU,20s,f,86.5667628978069
US,20s,f,86.5605947783306
US,20s,f,73.822677525736
US,20s,f,87.0959490737213
CA,20s,f,89.2525667915054
US,20s,f,72.7136372100739
US,20s,f,92.2562266278657
US,20s,f,76.3335093146279
GB,20s,f,86.7497648955101
US,20s,f,65.0425681755656
US,20s,f,92.9213980589772
CA,20s,f,85.8062472859664
US,20s,f,76.6184328922204
GB,20s,f,89.5777983635309
CA,20s,f,80.327623550381
US,20s,f,84.0361947105044
CA,20s,f,82.5504065269516
US,20s,f,80.9238312765956
US,20s,f,72.748917625064
US,20s,f,74.4631511114892
US,20s,f,82.4267635476731
US,20s,f,84.17453685598
US,20s,f,79.7847890428134
AU,20s,f,63.5646396094844
US,20s,f,84.7477883383233
US,20s,f,92.3642509993875
CA,20s,f,75.8112758752846
US,20s,f,89.1233476322322
US,20s,f,82.4889781884849
US,20s,f,94.3869422178804
US,20s,f,80.1426024309227
US,20s,f,73.0901522295816
US,20s,f,88.6068616239798
US,20s,f,88.1663463122788
CA,20s,f,89.1289681018818
US,20s,f,71.152502369313
US,20s,f,89.495123467142
US,20s,f,80.5638557033879
GB,20s,f,74.3477040103504
US,20s,f,86.706557297813
US,20s,f,90.785775313686
GB,20s,f,85.4917745771153
US,20s,f,85.3600133188246
US,20s,f,94.0531043335795
AU,20s,f,85.3989946700278
US,20s,f,74.4103985971638
US,20s,f,89.5279739406847
US,20s,f,86.5282453785074
US,20s,f,76.7828607843036
US,20s,f,69.9920216486568
US,20s,f,76.4321755795252
US,20s,f,96.1125459522009
US,20s,f,91.2237716483928
GB,20s,f,79.1938631130116
US,20s,f,81.2562745951471
US,20s,f,79.5038484746502
US,20s,f,81.9682517554611
US,20s,f,80.7214026472398
NZ,20s,f,88.6891587282575
US,20s,f,85.0901553496009
US,20s,f,81.7093788668336
GB,20s,f,77.0442428688208
US,20s,f,78.663801419593
US,20s,f,68.5482130873771
CA,20s,f,87.7997448667884
US,20s,f,74.5739994304521
CA,20s,f,79.4910517831644
GB,20s,f,78.6789124920255
US,20s,f,89.2329695678893
AU,20s,f,74.1882325283119
US,20s,f,76.8137874347823
US,20s,f,78.7917408914793
CA,20s,f,79.2693798385915
US,20s,f,87.5271909471069
US,20s,f,83.4203917644031
US,20s,f,74.7865131568341
US,20s,f,80.3894846212296
US,20s,f,73.8879419508435
US,20s,f,80.3027680409806
GB,20s,f,68.4889628064065
US,20s,f,75.1735997341928
CA,20s,f,81.1438407571543
CA,20s,f,77.7005625622613
US,20s,f,90.3241697517279
AU,20s,f,77.2994677092703
CA,20s,f,80.5480828420037
US,20s,f,79.8049712464923
US,20s,f,89.4067212185335
US,20s,f,80.7205179972308
AU,20s,f,87.9669296067385
US,20s,f,82.3075344519956
AU,20s,f,65.5064174816722
US,20s,f,72.5297890248753
NZ,20s,f,78.2732906440894
US,20s,f,89.8644578221831
AU,20s,f,84.1049449784415
US,20s,f,78.5358166410809
AU,20s,f,82.3019036402305
GB,20s,f,72.8091409873395
US,20s,f,71.0363034691129
US,20s,f,83.9989313323583
US,20s,f,88.9859411532858
CA,20s,f,71.7398437006133
US,20s,f,81.9974701275073
GB,20s,f,72.2215281355949
US,20s,f,85.8060615048522
US,20s,f,83.547576268514
US,20s,f,71.8482044126306
US,20s,f,68.5124757744017
US,20s,f,94.5718621774133
US,20s,f,90.0901225295716
US,20s,f,81.7163309171086
US,20s,f,89.3581557974574
US,20s,f,89.3241178482726
GB,20s,f,85.6231770079051
GB,20s,f,85.2386356242711
GB,20s,f,85.0162815480005
GB,20s,f,70.1167736734663
US,20s,f,83.9762480175566
US,20s,f,73.3911040992964
US,20s,f,86.3259106164887
US,20s,f,87.3572608544713
NZ,20s,f,80.6888541206717
US,20s,f,86.9580640391048
US,20s,f,77.7250938827083
US,20s,f,91.3875024033976
US,20s,f,88.9040957792618
US,20s,f,88.756221182467
US,20s,f,73.8212580482165
GB,20s,f,79.362835145245
US,20s,f,93.7092391918192
NZ,20s,f,93.6565091478683
US,20s,f,91.664702490726
US,20s,f,75.5641492881945
US,20s,f,85.1927774609067
CA,20s,f,82.6072839753968
US,20s,f,74.5533191022419
CA,20s,f,68.3335754133406
US,20s,f,86.1094116100243
US,20s,f,74.9712924517336
GB,20s,f,94.4085769000508
NZ,20s,f,78.3086653089239
CA,20s,f,90.5494616247736
US,20s,f,77.1239425454821
US,20s,f,77.0753584713453
US,20s,f,76.9612098733584
CA,20s,f,72.5196194081079
US,20s,f,76.2519928804111
US,20s,f,81.6703102994888
US,20s,f,81.4470175143686
US,20s,f,84.2081710651872
US,20s,f,89.9988071948645
US,20s,f,82.3039392718957
US,20s,f,87.2570186312909
US,20s,f,70.2656034912382
US,20s,f,79.0170188815821
CA,20s,f,78.8366343293871
US,20s,f,76.8098328439962
AU,20s,f,88.027430869018
CA,20s,f,47.3244443535805
US,20s,f,85.7201295017841
GB,20s,f,72.8628632568178
US,20s,f,70.5039103825887
GB,20s,f,80.2751584787897
US,20s,f,82.0608943346001
US,20s,f,90.9224491826968
US,20s,f,82.9839037642593
US,20s,f,76.2571381493693
US,20s,f,77.9902943543025
US,20s,f,81.5737566511546
US,20s,f,81.5576580486127
US,20s,f,88.8187738224154
US,20s,f,70.7116506638981
US,20s,f,73.6915741293203
AU,20s,f,81.8638188215638
US,20s,f,85.7538713319671
US,20s,f,87.5489590024309
US,20s,f,78.4811428604631
US,20s,f,72.6794638449237
US,20s,f,78.0620057845399
US,20s,f,71.5509947921549
GB,20s,f,93.1504057365514
CA,20s,f,74.4371744138854
US,20s,f,78.8308138826064
AU,20s,f,85.6398836709559
US,20s,f,78.1071530921119
US,20s,f,71.8755264722165
US,20s,f,88.9878544379913
US,20s,f,84.5566229174091
AU,20s,f,82.2346876863213
GB,20s,f,83.535980184873
US,20s,f,85.5399251161587
US,20s,f,86.72925316773
US,20s,f,90.5248919790167
US,20s,f,76.7773187941029
US,20s,f,87.2597448306069
US,20s,f,92.253680332076
US,20s,f,66.5803533224832
US,20s,f,90.3299480321862
CA,20s,f,81.0896604188851
US,20s,f,78.6106576522191
US,20s,f,89.5809729184423
US,20s,f,85.1941355725839
US,20s,f,70.8388050397237
CA,20s,f,85.4570621469369
US,20s,f,85.636890200632
NZ,20s,f,79.1874857353313
AU,20s,f,84.3812764577922
CA,20s,f,72.6745526705469
US,20s,f,72.9604020005181
GB,20s,f,69.7654277086258
US,20s,f,90.9941581055699
US,20s,f,76.0754250344776
US,20s,f,88.8293494115628
GB,20s,f,78.783023641223
US,20s,f,80.0376202999836
AU,20s,f,90.2987234649204
US,20s,f,80.2958808839321
US,20s,f,89.3359850537742
US,20s,f,80.5513677409007
GB,20s,f,85.5332803712892
US,20s,f,89.4630324206359
US,20s,f,83.4104879182719
US,20s,f,76.8266349587412
US,20s,f,85.364368117492
AU,20s,f,85.6113064457618
US,20s,f,89.0768544038846
US,20s,f,76.4423199397113
US,20s,f,93.5007015952752
GB,20s,f,78.1353419735318
US,20s,f,89.1479486821308
US,20s,f,84.2335482660149
US,20s,f,80.2719833284971
NZ,20s,f,81.5555927831502
US,20s,f,91.0489400006121
US,20s,f,76.4768305545052
US,20s,f,80.1641081931025
US,20s,f,88.1974545684421
GB,20s,f,94.4673879626429
US,20s,f,78.7793503630729
US,20s,f,67.3649430984542
CA,20s,f,75.2939633670307
US,20s,f,78.508584910915
US,20s,f,69.8949033660548
US,20s,f,80.685841221185
US,20s,f,85.1237046576682
US,20s,f,87.9710964681137
US,20s,f,76.0609636349337
US,20s,f,77.0350551321393
US,20s,f,78.9716036192008
NZ,20s,f,87.2405453984227
US,20s,f,70.2447197266987
US,20s,f,85.5570307223215
US,20s,f,88.9099420447435
US,20s,f,84.3716465114128
AU,20s,f,89.9923331159655
US,20s,f,89.7888926744816
US,20s,f,74.2437019234612
US,20s,f,86.3337242887134
US,20s,f,74.4610801117406
US,20s,f,83.5810869843477
US,20s,f,78.9494149741672
US,20s,f,75.3755144065335
CA,20s,f,79.9209734868436
US,20s,f,64.8232790685835
US,20s,f,78.0717086933908
US,20s,f,75.8341881490889
US,20s,f,91.0343626270159
CA,20s,f,83.7401276897816
US,20s,f,93.5628532653763
US,20s,f,76.7227241680736
GB,20s,f,81.6068321111656
US,20s,f,86.3895620105766
AU,20s,f,83.9516210968473
AU,20s,f,80.8285079497312
US,20s,f,73.093166361962
US,20s,f,85.4342326477525
US,20s,f,76.4782933252198
US,20s,f,80.7136584117654
US,20s,f,82.3518058019025
US,20s,f,87.2890406997786
US,20s,f,90.2581918452467
US,20s,f,80.5636301459301
US,20s,f,80.6883326243787
US,20s,f,71.0983600999628
US,20s,f,82.3302826400669
CA,20s,f,80.1008412880557
GB,20s,f,87.4791712012319
US,20s,f,74.5752753246398
US,20s,f,88.8466197287753
US,20s,f,83.7762119514602
US,20s,f,83.2207371613809
US,20s,f,72.1023265272379
US,20s,f,74.5317715974081
AU,20s,f,89.1612646569099
US,20s,f,91.6663099878601
AU,20s,f,75.9532662019843
CA,20s,f,78.0487591666835
US,20s,f,73.895590149221
US,20s,f,80.8142763872941
US,20s,f,71.5169192070053
US,20s,f,89.4533979839512
US,20s,f,87.5455447006971
GB,20s,f,78.207593553123
US,20s,f,83.667708507606
US,20s,f,80.311163497113
US,20s,f,76.5288202712933
US,20s,f,69.8164558126813
GB,20s,f,83.5169339996009
US,20s,f,77.3677168147905
US,20s,f,86.8782615156046
US,20s,f,86.3508524905358
US,20s,f,91.9855198457039
US,20s,f,74.874980570305
US,20s,f,87.3900083148675
US,20s,f,80.9248653817035
US,20s,f,91.9929345160545
US,20s,f,72.0261834561825
GB,20s,f,73.3804123032661
CA,20s,f,81.2592924173389
US,20s,f,86.4907571458302
US,20s,f,91.8931981038657
GB,20s,f,90.5408098140643
GB,20s,f,83.921904320873
US,20s,f,84.8213926223772
US,20s,f,69.1287430269378
US,20s,f,80.0713499209711
US,20s,f,81.3427069423986
US,20s,f,84.7317295514845
US,20s,f,88.6805661166796
US,20s,f,83.2863365255651
US,20s,f,86.9217594021133
US,20s,f,82.2111402239118
US,20s,f,90.3582156635821
US,20s,f,88.6038797153603
US,20s,f,71.7219202291398
CA,20s,f,79.4234908052853
US,20s,f,81.2047853533711
GB,20s,f,76.320276835135
US,20s,f,87.9813812362651
US,20s,f,75.4922234941097
CA,20s,f,83.4757935510771
US,20s,f,83.7075825367633
US,20s,f,87.9372057915177
CA,20s,f,78.5268359950611
US,20s,f,84.0621291526726
CA,20s,f,88.9484105387791
US,20s,f,87.2176073846363
CA,20s,f,91.0076474022519
US,20s,f,77.1404362150601
GB,20s,f,83.4309849289379
US,20s,f,88.6728032935588
US,20s,f,98.8276764151773
US,20s,f,76.3008883932517
GB,20s,f,87.2829221632509
CA,20s,f,87.5762948511346
US,20s,f,88.0919736865464
US,20s,f,80.3618432466118
US,20s,f,83.3697922195175
AU,20s,f,66.9440991821743
AU,20s,f,83.6596927472523
US,20s,f,79.9538892826864
US,20s,f,91.592376778343
AU,20s,f,80.3169589312304
US,20s,f,91.1245522665836
US,20s,f,87.5893317412452
US,20s,f,86.2796065175817
US,20s,f,83.8862739184974
US,20s,f,90.8486639947763
US,20s,f,87.8744746647066
US,20s,f,87.1040735305065
US,20s,f,90.9416795309101
US,20s,f,74.9053677277906
US,20s,f,94.5275491846371
